Time,Latitude,Longitude,Elevation,HR
09:43:56,41.434615,14.621502,548.8,148
09:43:57,41.434582,14.621563,548.9,147
09:43:58,41.434549,14.621624,549.1,147
09:43:59,41.43452,14.621681,549.3,146
09:44:00,41.434489,14.62174,549.4,146
09:44:01,41.434462,14.621804,549.6,147
09:44:02,41.434431,14.621861,549.7,147
09:44:03,41.4344,14.621913,549.8,149
09:44:04,41.434365,14.621963,550.0,149
09:44:05,41.434331,14.622017,550.1,152
09:44:06,41.4343,14.622072,550.2,152
09:44:07,41.434268,14.622124,550.4,154
09:44:08,41.434235,14.62218,550.5,154
09:44:09,41.434202,14.622236,550.6,155
09:44:10,41.43417,14.622292,550.8,155
09:44:11,41.434135,14.622349,550.9,155
09:44:12,41.4341,14.622407,551.0,156
09:44:13,41.434065,14.622462,551.2,156
09:44:14,41.434032,14.622521,551.3,157
09:44:15,41.433999,14.622583,551.4,157
09:44:16,41.433968,14.62264,551.6,157
09:44:17,41.433934,14.622692,551.7,157
09:44:18,41.433897,14.622745,551.8,158
09:44:19,41.433861,14.622802,552.0,158
09:44:20,41.433827,14.622861,552.1,159
09:44:21,41.433793,14.622921,552.2,159
09:44:22,41.433761,14.622982,552.3,159
09:44:23,41.433729,14.623039,552.4,159
09:44:24,41.4337,14.6231,552.5,159
09:44:25,41.433667,14.623162,552.6,159
09:44:26,41.43363,14.623224,552.7,159
09:44:27,41.433596,14.623287,552.8,159
09:44:28,41.433562,14.623342,552.9,159
09:44:29,41.433531,14.623397,553.0,159
09:44:30,41.433495,14.623459,553.1,159
09:44:31,41.433459,14.623524,553.2,159
09:44:32,41.43342,14.623589,553.4,159
09:44:33,41.433384,14.62365,553.4,159
09:44:34,41.433346,14.623715,553.5,159
09:44:35,41.433308,14.623783,553.6,158
09:44:36,41.433269,14.62385,553.7,158
09:44:37,41.43323,14.623917,553.8,158
09:44:38,41.433193,14.623982,553.9,158
09:44:39,41.433158,14.624046,554.0,158
09:44:40,41.43312,14.624111,554.1,158
09:44:41,41.433085,14.624177,554.2,157
09:44:42,41.43305,14.624242,554.3,157
09:44:43,41.433014,14.624307,554.4,157
09:44:44,41.432981,14.624366,554.5,157
09:44:45,41.432951,14.624427,554.6,157
09:44:46,41.432917,14.624489,554.7,157
09:44:47,41.432882,14.624552,554.8,157
09:44:48,41.432847,14.62461,554.9,156
09:44:49,41.432811,14.624672,555.0,156
09:44:50,41.432772,14.624733,555.1,156
09:44:51,41.432733,14.6248,555.2,156
09:44:52,41.432695,14.624863,555.3,155
09:44:53,41.432658,14.624932,555.3,155
09:44:54,41.432621,14.624997,555.4,155
09:44:55,41.432582,14.625062,555.5,155
09:44:56,41.432545,14.625129,555.5,155
09:44:57,41.432511,14.625199,555.6,155
09:44:58,41.432475,14.625265,555.7,155
09:44:59,41.432442,14.625334,555.8,155
09:45:00,41.43241,14.625404,555.9,155
09:45:01,41.432377,14.62547,556.0,155
09:45:02,41.432341,14.625537,556.1,155
09:45:03,41.432305,14.625602,556.1,155
09:45:04,41.432274,14.625664,556.2,155
09:45:05,41.432239,14.625729,556.3,155
09:45:06,41.432201,14.625794,556.4,155
09:45:07,41.432164,14.625858,556.5,155
09:45:08,41.432129,14.625922,556.6,155
09:45:09,41.432093,14.625987,556.7,155
09:45:10,41.432057,14.626047,556.8,155
09:45:11,41.432023,14.626109,556.9,152
09:45:12,41.431986,14.626168,557.0,153
09:45:13,41.431953,14.626225,557.1,153
09:45:14,41.431919,14.626286,557.2,154
09:45:15,41.431882,14.626341,557.3,154
09:45:16,41.431841,14.6264,557.4,156
09:45:17,41.431805,14.626463,557.5,156
09:45:18,41.431772,14.626528,557.6,156
09:45:19,41.431737,14.626591,557.7,156
09:45:20,41.431697,14.626658,557.8,156
09:45:21,41.431659,14.626726,557.9,156
09:45:22,41.431622,14.626792,558.0,156
09:45:23,41.431581,14.62686,558.1,156
09:45:24,41.431542,14.626927,558.3,155
09:45:25,41.431506,14.626993,558.4,155
09:45:26,41.431467,14.627058,558.5,156
09:45:27,41.43143,14.627125,558.6,156
09:45:28,41.431394,14.62719,558.6,156
09:45:29,41.431358,14.627257,558.8,156
09:45:30,41.43132,14.627321,558.9,156
09:45:31,41.431281,14.627385,559.0,156
09:45:32,41.431245,14.627449,559.0,156
09:45:33,41.431206,14.627515,559.0,156
09:45:34,41.431171,14.627581,559.1,156
09:45:35,41.431136,14.627645,559.1,157
09:45:36,41.431098,14.627713,559.1,157
09:45:37,41.431062,14.627782,559.1,157
09:45:38,41.431023,14.627851,559.0,157
09:45:39,41.430986,14.627922,559.0,157
09:45:40,41.430948,14.627995,559.0,157
09:45:41,41.430912,14.628068,558.9,157
09:45:42,41.430871,14.628143,558.9,157
09:45:43,41.43083,14.628217,558.8,157
09:45:44,41.430788,14.628294,558.8,157
09:45:45,41.430747,14.628369,558.7,157
09:45:46,41.430707,14.628445,558.7,156
09:45:47,41.430665,14.628521,558.6,156
09:45:48,41.430622,14.628595,558.6,156
09:45:49,41.430581,14.628669,558.5,156
09:45:50,41.43054,14.628746,558.5,156
09:45:51,41.4305,14.628823,558.4,156
09:45:52,41.430458,14.628901,558.3,156
09:45:53,41.430416,14.628978,558.3,156
09:45:54,41.430377,14.629059,558.3,155
09:45:55,41.430333,14.62914,558.2,155
09:45:56,41.430289,14.629222,558.2,154
09:45:57,41.430248,14.629302,558.2,154
09:45:58,41.430208,14.62938,558.2,152
09:45:59,41.430165,14.629456,558.2,151
09:46:00,41.430121,14.629533,558.2,151
09:46:01,41.430076,14.629611,558.2,148
09:46:02,41.430028,14.629691,558.2,148
09:46:03,41.429982,14.629773,558.2,153
09:46:04,41.429943,14.629852,558.1,153
09:46:05,41.429904,14.629934,558.1,152
09:46:06,41.429857,14.630016,558.0,152
09:46:07,41.429808,14.630096,557.9,152
09:46:08,41.42976,14.630171,557.9,152
09:46:09,41.429711,14.630251,557.8,151
09:46:10,41.429666,14.630336,557.7,151
09:46:11,41.429625,14.630415,557.6,150
09:46:12,41.42958,14.630499,557.5,150
09:46:13,41.429533,14.630577,557.5,150
09:46:14,41.429484,14.63065,557.4,150
09:46:15,41.429435,14.630722,557.4,150
09:46:16,41.429381,14.630798,557.4,150
09:46:17,41.42933,14.630872,557.4,150
09:46:18,41.42928,14.630944,557.3,150
09:46:19,41.429225,14.631018,557.3,150
09:46:20,41.429175,14.631091,557.2,149
09:46:21,41.42912,14.631162,557.2,149
09:46:22,41.429065,14.631236,557.1,148
09:46:23,41.429008,14.631309,557.1,148
09:46:24,41.428954,14.631377,557.0,148
09:46:25,41.428898,14.631439,557.0,148
09:46:26,41.428841,14.631493,556.9,147
09:46:27,41.428778,14.631554,556.8,147
09:46:28,41.428714,14.631621,556.7,146
09:46:29,41.428649,14.631681,556.7,146
09:46:30,41.428584,14.631743,556.6,146
09:46:31,41.428521,14.631806,556.6,146
09:46:32,41.42846,14.631871,556.5,146
09:46:33,41.428397,14.631937,556.5,146
09:46:34,41.428334,14.632,556.5,146
09:46:35,41.428269,14.632065,556.5,146
09:46:36,41.428203,14.632127,556.4,146
09:46:37,41.428138,14.632193,556.4,146
09:46:38,41.428071,14.632259,556.4,146
09:46:39,41.428005,14.632326,556.4,145
09:46:40,41.427939,14.63239,556.4,145
09:46:41,41.427869,14.632455,556.5,145
09:46:42,41.427801,14.632525,556.5,145
09:46:43,41.427733,14.632591,556.6,145
09:46:44,41.427669,14.632656,556.6,145
09:46:45,41.427606,14.632718,556.7,145
09:46:46,41.427544,14.632782,556.8,144
09:46:47,41.427479,14.632845,556.9,144
09:46:48,41.427417,14.632906,557.0,145
09:46:49,41.427358,14.632969,557.1,145
09:46:50,41.427296,14.633034,557.2,145
09:46:51,41.427236,14.633097,557.3,145
09:46:52,41.42718,14.63316,557.4,145
09:46:53,41.427127,14.633222,557.4,145
09:46:54,41.427071,14.633287,557.5,145
09:46:55,41.427014,14.633348,557.5,145
09:46:56,41.42696,14.633411,557.5,144
09:46:57,41.426907,14.633473,557.5,144
09:46:58,41.42685,14.633533,557.6,145
09:46:59,41.426793,14.633591,557.6,145
09:47:00,41.426737,14.633652,557.6,145
09:47:01,41.426678,14.633714,557.7,145
09:47:02,41.426622,14.633772,557.7,145
09:47:03,41.426567,14.633832,557.7,145
09:47:04,41.426515,14.633891,557.8,145
09:47:05,41.426454,14.633949,557.8,145
09:47:06,41.426395,14.634011,557.9,145
09:47:07,41.426335,14.634074,557.9,146
09:47:08,41.426278,14.634136,557.9,146
09:47:09,41.42622,14.6342,557.9,146
09:47:10,41.426158,14.634259,557.9,146
09:47:11,41.426094,14.634318,557.9,146
09:47:12,41.426032,14.634377,557.9,146
09:47:13,41.425967,14.634435,557.9,146
09:47:14,41.425904,14.634494,558.0,146
09:47:15,41.42584,14.634555,558.0,146
09:47:16,41.425779,14.634614,558.0,146
09:47:17,41.425719,14.634676,558.1,146
09:47:18,41.425659,14.634734,558.1,146
09:47:19,41.425597,14.63479,558.1,146
09:47:20,41.425536,14.634846,558.2,146
09:47:21,41.425476,14.634902,558.2,146
09:47:22,41.425417,14.634957,558.3,146
09:47:23,41.425353,14.635015,558.3,146
09:47:24,41.42529,14.635072,558.4,146
09:47:25,41.425228,14.635126,558.4,146
09:47:26,41.425166,14.635186,558.5,147
09:47:27,41.42511,14.635246,558.5,147
09:47:28,41.425049,14.635305,558.5,147
09:47:29,41.424985,14.635366,558.6,147
09:47:30,41.424925,14.635422,558.6,147
09:47:31,41.424865,14.635479,558.6,148
09:47:32,41.424805,14.635538,558.6,148
09:47:33,41.424747,14.635595,558.6,147
09:47:34,41.424681,14.635657,558.5,147
09:47:35,41.424616,14.635718,558.5,147
09:47:36,41.424555,14.635778,558.4,147
09:47:37,41.424489,14.635842,558.4,147
09:47:38,41.424425,14.635905,558.3,147
09:47:39,41.424359,14.635971,558.2,148
09:47:40,41.424293,14.636036,558.2,148
09:47:41,41.424225,14.636103,558.1,148
09:47:42,41.424158,14.636173,558.0,148
09:47:43,41.424091,14.636241,557.9,148
09:47:44,41.424024,14.636311,557.8,148
09:47:45,41.423956,14.636387,557.7,148
09:47:46,41.423891,14.63646,557.6,148
09:47:47,41.423822,14.636528,557.5,148
09:47:48,41.423748,14.636594,557.4,148
09:47:49,41.423673,14.636662,557.2,148
09:47:50,41.423597,14.636732,557.1,148
09:47:51,41.423523,14.636798,557.0,148
09:47:52,41.423448,14.636867,556.9,148
09:47:53,41.423375,14.636937,556.7,148
09:47:54,41.423299,14.637003,556.6,148
09:47:55,41.423219,14.637071,556.5,148
09:47:56,41.423141,14.637139,556.3,148
09:47:57,41.42306,14.637203,556.2,148
09:47:58,41.422979,14.637264,556.1,147
09:47:59,41.422895,14.637322,556.0,147
09:48:00,41.422811,14.637378,555.9,147
09:48:01,41.422724,14.637435,555.8,147
09:48:02,41.422636,14.637494,555.7,147
09:48:03,41.42255,14.63755,555.6,147
09:48:04,41.422462,14.637606,555.5,147
09:48:05,41.422375,14.637659,555.4,147
09:48:06,41.422289,14.637713,555.3,147
09:48:07,41.422203,14.637768,555.2,147
09:48:08,41.422119,14.637825,555.1,147
09:48:09,41.422033,14.637877,555.0,146
09:48:10,41.421945,14.63793,554.9,146
09:48:11,41.42186,14.637987,554.8,146
09:48:12,41.421779,14.638043,554.7,146
09:48:13,41.421697,14.638104,554.6,146
09:48:14,41.421615,14.638164,554.4,146
09:48:15,41.42153,14.638225,554.3,146
09:48:16,41.421446,14.638281,554.2,145
09:48:17,41.421365,14.63834,554.1,145
09:48:18,41.421284,14.638396,554.0,145
09:48:19,41.421199,14.638448,553.9,145
09:48:20,41.421113,14.638501,553.8,144
09:48:21,41.421026,14.638558,553.6,144
09:48:22,41.420942,14.638616,553.5,144
09:48:23,41.42086,14.638669,553.4,144
09:48:24,41.420772,14.638726,553.3,143
09:48:25,41.420685,14.638779,553.1,143
09:48:26,41.4206,14.638832,553.0,143
09:48:27,41.420517,14.638889,552.9,143
09:48:28,41.420429,14.638944,552.7,142
09:48:29,41.420343,14.638995,552.6,142
09:48:30,41.420256,14.639046,552.5,142
09:48:31,41.420174,14.639102,552.4,142
09:48:32,41.420088,14.639158,552.3,142
09:48:33,41.420005,14.639208,552.3,142
09:48:34,41.419925,14.639261,552.2,142
09:48:35,41.419845,14.639315,552.1,141
09:48:36,41.419759,14.639364,552.0,141
09:48:37,41.419671,14.639421,551.9,141
09:48:38,41.419589,14.639477,551.7,141
09:48:39,41.419508,14.639531,551.6,141
09:48:40,41.419429,14.639579,551.5,141
09:48:41,41.419354,14.639626,551.4,141
09:48:42,41.419275,14.639679,551.3,141
09:48:43,41.419199,14.639728,551.3,141
09:48:44,41.419124,14.639774,551.2,141
09:48:45,41.419048,14.639821,551.2,141
09:48:46,41.418973,14.639877,551.2,141
09:48:47,41.418894,14.639926,551.1,141
09:48:48,41.418815,14.639979,551.1,141
09:48:49,41.418736,14.640026,551.2,141
09:48:50,41.418657,14.640075,551.2,141
09:48:51,41.418578,14.640124,551.2,141
09:48:52,41.4185,14.640174,551.3,141
09:48:53,41.418423,14.64022,551.3,141
09:48:54,41.418346,14.640268,551.4,141
09:48:55,41.418273,14.640318,551.4,141
09:48:56,41.418194,14.640364,551.5,141
09:48:57,41.418124,14.640412,551.6,141
09:48:58,41.418054,14.640459,551.7,140
09:48:59,41.417982,14.640503,551.8,140
09:49:00,41.417909,14.640546,552.0,140
09:49:01,41.417838,14.640589,552.1,140
09:49:02,41.417768,14.640636,552.3,142
09:49:03,41.417701,14.640684,552.5,141
09:49:04,41.417636,14.640728,552.6,141
09:49:05,41.41757,14.640772,552.8,141
09:49:06,41.417507,14.640816,553.0,141
09:49:07,41.41744,14.64086,553.2,142
09:49:08,41.417375,14.640907,553.4,142
09:49:09,41.417314,14.64095,553.6,143
09:49:10,41.417255,14.640991,553.8,143
09:49:11,41.417195,14.641035,554.1,143
09:49:12,41.417136,14.641079,554.2,143
09:49:13,41.417079,14.641125,554.4,143
09:49:14,41.417022,14.641166,554.5,143
09:49:15,41.416966,14.641202,554.6,144
09:49:16,41.416906,14.641239,554.7,144
09:49:17,41.416848,14.641282,554.8,144
09:49:18,41.41679,14.641324,554.8,144
09:49:19,41.416731,14.641363,554.9,144
09:49:20,41.416671,14.6414,555.0,145
09:49:21,41.41661,14.641435,555.0,145
09:49:22,41.416549,14.641473,555.1,145
09:49:23,41.416487,14.641509,555.1,145
09:49:24,41.416425,14.641541,555.2,147
09:49:25,41.416361,14.641573,555.4,147
09:49:26,41.416298,14.641605,555.6,148
09:49:27,41.416235,14.641638,555.7,148
09:49:28,41.416172,14.641671,555.9,149
09:49:29,41.416112,14.641709,556.0,149
09:49:30,41.416052,14.641748,556.1,149
09:49:31,41.415993,14.641785,556.2,149
09:49:32,41.415934,14.641823,556.3,149
09:49:33,41.415874,14.641855,556.3,149
09:49:34,41.415816,14.641888,556.3,149
09:49:35,41.415757,14.641915,556.4,149
09:49:36,41.415698,14.641933,556.4,149
09:49:37,41.415636,14.641921,556.4,148
09:49:38,41.41558,14.641875,556.3,148
09:49:39,41.415542,14.641791,556.2,147
09:49:40,41.415536,14.641687,556.1,147
09:49:41,41.415556,14.641591,555.9,146
09:49:42,41.415593,14.641505,555.7,146
09:49:43,41.41564,14.641438,555.5,147
09:49:44,41.4157,14.641411,555.2,147
09:49:45,41.415758,14.64142,555.0,147
09:49:46,41.415804,14.641464,554.7,147
09:49:47,41.415838,14.641538,554.2,147
09:49:48,41.415854,14.641627,553.9,146
09:49:49,41.415846,14.641714,553.6,146
09:49:50,41.415826,14.641804,553.3,145
09:49:51,41.415823,14.641901,553.0,145
09:49:52,41.415818,14.641997,552.7,142
09:49:53,41.41581,14.642083,552.4,142
09:49:54,41.415806,14.642192,552.0,141
09:49:55,41.415798,14.642306,551.6,141
09:49:56,41.415785,14.642418,551.2,140
09:49:57,41.415773,14.642532,550.8,140
09:49:58,41.415761,14.64265,550.4,139
09:49:59,41.415751,14.64277,550.0,139
09:50:00,41.415742,14.642891,549.8,139
09:50:01,41.415736,14.643016,549.8,139
09:50:02,41.415733,14.643139,549.5,138
09:50:03,41.415727,14.643261,548.9,138
09:50:04,41.415722,14.643386,548.3,138
09:50:05,41.415721,14.643513,547.6,137
09:50:06,41.415718,14.643644,547.3,137
09:50:07,41.415717,14.643774,546.9,136
09:50:08,41.415714,14.643904,546.6,136
09:50:09,41.415714,14.644034,546.2,137
09:50:10,41.415714,14.644167,545.9,137
09:50:11,41.415708,14.644297,545.6,137
09:50:12,41.415704,14.644431,545.3,137
09:50:13,41.415703,14.644566,545.0,137
09:50:14,41.415698,14.644701,544.6,137
09:50:15,41.415691,14.644829,544.3,137
09:50:16,41.415686,14.644958,543.9,137
09:50:17,41.415681,14.645093,543.6,138
09:50:18,41.415679,14.645226,543.3,138
09:50:19,41.415677,14.645358,543.0,137
09:50:20,41.415672,14.645491,542.7,137
09:50:21,41.415666,14.645621,542.4,137
09:50:22,41.415662,14.645752,542.0,136
09:50:23,41.415658,14.645884,541.8,136
09:50:24,41.415653,14.646017,541.5,136
09:50:25,41.415653,14.646145,541.2,136
09:50:26,41.41565,14.646276,540.9,136
09:50:27,41.415648,14.646404,540.7,136
09:50:28,41.415644,14.64653,540.4,135
09:50:29,41.415643,14.646654,540.1,135
09:50:30,41.415639,14.646775,539.8,135
09:50:31,41.415637,14.646905,539.5,135
09:50:32,41.415634,14.647034,539.2,136
09:50:33,41.415628,14.647153,538.9,136
09:50:34,41.415622,14.647282,538.6,136
09:50:35,41.415618,14.647413,538.3,136
09:50:36,41.415614,14.647543,538.0,136
09:50:37,41.415612,14.647668,537.7,137
09:50:38,41.415609,14.647794,537.5,137
09:50:39,41.415606,14.647923,537.2,136
09:50:40,41.415601,14.648053,536.9,136
09:50:41,41.415597,14.648177,536.6,135
09:50:42,41.415589,14.648304,536.2,135
09:50:43,41.415582,14.64843,536.0,136
09:50:44,41.415576,14.64856,535.7,136
09:50:45,41.415572,14.648693,535.3,136
09:50:46,41.415568,14.648823,535.0,136
09:50:47,41.415564,14.648953,534.8,136
09:50:48,41.415558,14.649084,534.5,136
09:50:49,41.415551,14.649215,534.2,136
09:50:50,41.415545,14.649344,534.0,136
09:50:51,41.415538,14.649473,533.7,136
09:50:52,41.415533,14.649603,533.4,137
09:50:53,41.415529,14.649736,533.0,137
09:50:54,41.415529,14.649873,532.7,137
09:50:55,41.415526,14.650008,532.4,137
09:50:56,41.41552,14.65014,532.1,137
09:50:57,41.415513,14.650273,531.8,137
09:50:58,41.41551,14.650406,531.6,137
09:50:59,41.415504,14.650539,531.3,137
09:51:00,41.415496,14.65067,531.0,137
09:51:01,41.41549,14.650799,530.7,137
09:51:02,41.415488,14.650933,530.4,137
09:51:03,41.415485,14.651062,530.2,137
09:51:04,41.415479,14.651192,529.9,138
09:51:05,41.415478,14.651318,529.7,138
09:51:06,41.415474,14.651449,529.4,138
09:51:07,41.41547,14.651575,529.2,137
09:51:08,41.415465,14.651702,528.9,137
09:51:09,41.415466,14.651832,528.6,138
09:51:10,41.415463,14.651962,528.3,138
09:51:11,41.415458,14.652088,528.0,139
09:51:12,41.415456,14.652218,527.7,139
09:51:13,41.415454,14.65235,527.4,140
09:51:14,41.41545,14.652482,527.1,140
09:51:15,41.415448,14.652614,526.9,140
09:51:16,41.415445,14.652744,526.6,140
09:51:17,41.415442,14.652873,526.4,140
09:51:18,41.415437,14.653004,526.2,140
09:51:19,41.415432,14.653133,525.9,140
09:51:20,41.415425,14.653266,525.7,140
09:51:21,41.415421,14.653396,525.4,140
09:51:22,41.415416,14.653525,525.2,140
09:51:23,41.415412,14.653651,524.9,140
09:51:24,41.415407,14.653778,524.7,140
09:51:25,41.415409,14.653906,524.4,140
09:51:26,41.415407,14.654035,524.1,140
09:51:27,41.415401,14.65416,523.9,140
09:51:28,41.415396,14.654287,523.6,141
09:51:29,41.415394,14.654414,523.4,141
09:51:30,41.415388,14.654546,523.2,141
09:51:31,41.415387,14.654676,522.9,141
09:51:32,41.415387,14.654803,522.6,140
09:51:33,41.415384,14.654932,522.3,140
09:51:34,41.415382,14.655059,522.0,140
09:51:35,41.415377,14.655185,521.8,140
09:51:36,41.415371,14.655312,521.6,139
09:51:37,41.415369,14.655437,521.3,139
09:51:38,41.415368,14.655558,521.1,139
09:51:39,41.415366,14.655681,520.9,138
09:51:40,41.41536,14.655807,520.6,138
09:51:41,41.415354,14.655932,520.3,137
09:51:42,41.415347,14.656058,520.0,137
09:51:43,41.415342,14.656178,519.8,135
09:51:44,41.415339,14.656302,519.5,135
09:51:45,41.415331,14.656426,519.2,134
09:51:46,41.415334,14.65655,519.0,134
09:51:47,41.415325,14.656678,518.8,133
09:51:48,41.415322,14.656799,518.6,133
09:51:49,41.415321,14.656918,518.4,134
09:51:50,41.415317,14.65704,518.2,134
09:51:51,41.41532,14.657153,518.0,134
09:51:52,41.415325,14.657261,517.9,136
09:51:53,41.415323,14.657372,517.7,136
09:51:54,41.415315,14.657483,517.5,137
09:51:55,41.415305,14.657597,517.3,137
09:51:56,41.415299,14.657707,517.2,138
09:51:57,41.415294,14.657809,517.1,138
09:51:58,41.415287,14.657912,517.0,138
09:51:59,41.415283,14.658001,517.0,138
09:52:00,41.415263,14.658084,517.2,138
09:52:01,41.415236,14.658163,517.3,138
09:52:02,41.415214,14.658244,517.5,137
09:52:03,41.415198,14.658326,517.6,137
09:52:04,41.415201,14.6584,517.8,136
09:52:05,41.415232,14.658452,517.9,136
09:52:06,41.415289,14.65845,517.9,134
09:52:07,41.415332,14.6584,517.8,131
09:52:08,41.415359,14.658337,517.8,131
09:52:09,41.415373,14.658274,517.8,131
09:52:10,41.415386,14.658204,517.5,131
09:52:11,41.415393,14.658134,517.3,130
09:52:12,41.415406,14.658063,517.1,130
09:52:13,41.415433,14.657995,516.8,130
09:52:14,41.415473,14.657932,516.5,130
09:52:15,41.415524,14.657872,516.2,132
09:52:16,41.415583,14.657817,515.8,132
09:52:17,41.415642,14.657765,515.4,132
09:52:18,41.415708,14.657715,515.1,132
09:52:19,41.415774,14.657662,514.8,133
09:52:20,41.415843,14.657609,514.5,133
09:52:21,41.415909,14.657564,514.3,133
09:52:22,41.415975,14.657527,514.1,133
09:52:23,41.416041,14.657497,514.0,133
09:52:24,41.416111,14.657478,513.9,134
09:52:25,41.416182,14.657465,513.9,134
09:52:26,41.416251,14.657459,513.9,135
09:52:27,41.416318,14.657451,514.0,135
09:52:28,41.416382,14.657442,514.1,135
09:52:29,41.416445,14.657433,514.2,135
09:52:30,41.416506,14.657425,514.4,135
09:52:31,41.416563,14.657416,514.5,135
09:52:32,41.416621,14.657411,514.7,136
09:52:33,41.416677,14.657405,514.8,136
09:52:34,41.416737,14.657396,515.0,136
09:52:35,41.416795,14.657386,515.2,136
09:52:36,41.416848,14.657374,515.5,137
09:52:37,41.416896,14.657361,515.7,137
09:52:38,41.416945,14.657352,516.0,137
09:52:39,41.416992,14.657341,516.2,139
09:52:40,41.417039,14.657335,516.5,139
09:52:41,41.417082,14.65733,516.7,140
09:52:42,41.417128,14.657322,517.0,140
09:52:43,41.41717,14.657311,517.2,141
09:52:44,41.417213,14.6573,517.4,141
09:52:45,41.417255,14.657289,517.7,142
09:52:46,41.417295,14.65728,517.9,142
09:52:47,41.417332,14.657271,518.1,144
09:52:48,41.417372,14.657265,518.3,144
09:52:49,41.417416,14.657252,518.6,146
09:52:50,41.417458,14.65724,518.8,146
09:52:51,41.417499,14.657223,519.0,148
09:52:52,41.417538,14.657208,519.2,148
09:52:53,41.417579,14.657203,519.4,149
09:52:54,41.417618,14.657193,519.6,151
09:52:55,41.417659,14.657183,519.7,151
09:52:56,41.417704,14.657176,519.9,153
09:52:57,41.417746,14.657167,520.0,153
09:52:58,41.41779,14.657159,520.1,156
09:52:59,41.417835,14.657155,520.2,156
09:53:00,41.417884,14.657153,520.3,156
09:53:01,41.41793,14.65715,520.5,156
09:53:02,41.417977,14.657151,520.5,158
09:53:03,41.418019,14.657156,520.6,158
09:53:04,41.418059,14.657163,520.7,159
09:53:05,41.418099,14.657167,520.7,159
09:53:06,41.41814,14.657177,520.8,160
09:53:07,41.418181,14.657191,520.8,160
09:53:08,41.418223,14.657203,520.9,160
09:53:09,41.418265,14.657208,521.0,161
09:53:10,41.418309,14.657215,521.0,161
09:53:11,41.418353,14.657225,521.1,161
09:53:12,41.418398,14.657236,521.1,161
09:53:13,41.418443,14.657243,521.1,162
09:53:14,41.418487,14.657253,521.2,162
09:53:15,41.418533,14.657263,521.2,162
09:53:16,41.418577,14.65727,521.2,162
09:53:17,41.418626,14.657278,521.2,162
09:53:18,41.418675,14.65729,521.2,162
09:53:19,41.418726,14.657302,521.2,162
